schaschlik & apple crumble!!;Harus pesan schaschlik! Daging nya tebal dan juicy disiram dengan saus yg pekat dan gurih.Penutup yang direkomendasikan adalah apple crumble.. disajikan hangat dengan topping es krim vanila dan buah peach.Sayang untuk mushroom cream soup aroma dan rasa jamur nya kurang dominan.
Kualitasnya sudah menurun jika dibanding dulu;Tizi's merupakan salah satu restoran langganan keluarga saya. Tapi sudah lama saya sendiri tidak pernah makan di sini. Dulu sekali, ketika saya masih sering makan di sini, hidangan favorit saya adalah Shashlik. Karena itu, ketika kemarin saya berkunjung ke sini, saya pun memesan orderan yang sama. Sayang ketika pesanan saya datang, rasanya tidak sesuai seperti ingatan saya. Dagingnya sangat liat dan rasanya pun tidak masuk di lidah saya. Saya akhirnya tidak meneruskan makanan saya. Yang masih enak adalah es krim Black Beauty-nya yang merupakan favorit Mama saya.
Salah satu steak paling enak di Bandung;Steak disini salah satu yang paling enak di bandung, rasanya klasik, menu yang saya rekomendasikan disini adalah sirloin dan tenderloin steak, jangan lupa pula coba beef shashlik nya yang tak kalah enak.
Permata Tersembunyi di Bandung;Restoran yang tersembunyi di belakang BJB dekat Simpang Dago ini merupakan permata tersembunyi di Bandung. Parkir cukup luas, suasana cukup oke, pelayanan cukup cepat dan yang terpenting rasa masakannya TOP. Kami mencoba steak dan menu andalan mereka yaitu Schaschlik. Seluruhnya enak. Dagingnya empuk, sausnya pas menurut saya, baked dan mashed potatonya juga enak. Harga agak sedikit mahal namun sebanding dengan makanannya.
Restoran Legendaris di Kota Bandung;Tizi merupakan restoran yang legendaris, sudah ada sejak orang tua saya masih muda. Alasan saya sering berkunjung ke Tizi adalah suasana dan makanannya. Suasananya nyaman dan tenang. saya sangat merekomendasikan semua jenis steak yang ditawarkan di restoran ini
steak yang rasanya tidak berubah sejak dahulu;restoran ini sudah menjadi favorit keluarga sejak dahulu dan rasanya tidak berubah. tempatnya luas, cocok menampung acara keluarga besar. kalau akhir minggu, lebih baik bawa sopir karena susah parkir saking penuhnya. sayangnya lokasi untuk smoking dan non smoking areanya agak bercampur, jadi kalau membawa bayi harus hati2..
steak legend di Bandung;merupakan salah satu restoran yang sudah buka lama di Bandung.kemarin cobain t-bone dengan baked potato dan salad, enak banget. tempat ini sangat di rekomen untuk di kunjungi sama keluarga maupun sama pasangan
Resto legendaris di Bandung;Ini merupakan resto legendaris di Bandung dengan menu utama steak ala eropa. Saya mengenal resto ini sejak jaman kuia dulu dan ketika menikmatiya pas libur lebaran tahun ini, rasanya masih tetap tidak berubah. Dari luar terlihat seperti resto kecil namun setelah didalam areanya cukup luas dengan taman hijau di tengahnya. Juga terdapat kolam ikan kecil di sudut untuk anak-anak sekedar melihat ikan berenang.Menu andalannya adalah steak..Saya memilih fish tarragon steak terbuat dari ikan dori dan kentang rebus serta campuran paprika. Saosnya enak dengan paduan rasa asam manis. Ikan dorinya lembut dan bias dimakan begitu saja oleh anak saya yang kecil. Harganya 72 ribu perakIstri saya memilih tenderloin steak seharga 89 ribu. Dagingnya cukup empuk sesuai harga yang ditawarkan. Chicken soupnya juga enak dengan campuran daging yang lembut. cocok buat anak kecil. ada juga omelet keju dicampur irisan tomat di dalamnya, satu porsi bisa buat berdua.Secara keseluruhan makanannya lumayan enak.
Klasik, berkualitas;Ini restoran lama yang dari waktu ke waktu saya kunjungi. Suasananya 'tempo dulu' dan menghadirkan cita rasa klasik yang berkualitas tinggi. Saya pribadi suka dengan sajian sandwich-nya yang disajikan dengan potongan kentang goreng (potongan tebal, sesuai preferensi saya). Porsi disini cukup besar sebetulnya untuk dibagi 2 orang.Harga tidak bisa dibilang murah juga tapi dengan kualitas dan layanan yang didapat tentunya kami puas.
Romantic dinner;Classic resto,suka dengan atmosphere restaurantnya dengan menu makanan yang bervariasi mulai masakan indonesia sampai western ada di sini. Harganya reasonable.Lokasinya di Jl. Kidang Pananjung, hanya sekitar 20-30 meter dengan kawasan Simpang Dago.
restourant steak favorit kami;ini adalaha salah satu tempat makan yang wajib kami kunjungi setiap kali berlibur ke bandung. restourant ini menyediakan makanan western. menu favorit saya adalah tenderloin steak. dagingnya sangat empuk dan terasa "melt in your mouth". disana kita juga bisa menikmati cake n pastry khas jerman yang sangat enak
Seruuu;Sempet kesasar jauh sampe ke cisitu baru krn ngikutin info gps, nggak taunya hidden dr jalan ir h juandaDtg kepagian sblm resto buka jam 11 jd bs liat2 interiornya yg classic, dgn foto2 kota bandung jaman dulu dan tersedia mushalla yg bersih jd nyaman juga beribadahnyaOverall makanan dan minumannya enak, kita sih suka ya mulai dr soups, steak lidahnya, sampe apa ya namanya menu fav tizi yg ditusuk2 kaya sate. Cuma agak lama aja ya nunggu steak sirloin dan tenderloinnya.
Enak!;Menu grill-nya enak-enak. Suka banget sama saus, mashed potato & baked potato-nya. Kalau ke Bandung lagi, wajib makan di sini.Untuk harga, standar steak&grill lah. Rasa sebanding dengan harga. Menurut saya suasana tempatnya cukup nyaman dan ada taman di bagian tengahnya.Restoran yang wajib saya kunjungi kalau ke Bandung lagi! :)
Tempat makan klasik;Saya sangat menyukai semua hal tentang restoran ini. Suasanannya yang tenang bahkan ketika restoran sedang penuh, tidak terasa sangat berisik, makanannya enak, porsinya besar, dan gratis air putih untuk minumannya
Restoran Dengan Suasana Nyaman Namun Full Smoking Area;Suasana di restoran ini sangat nyaman, dengan dikelilingi kebun dan kolam ikan, tentu saja pengunjung akan betah bersantai di sini. Namun sayangnya Ketika saya meminta duduk di no smoking area pelayan yang menangani kami berkata bahwa tidak ada no smoking area, jadi saya simpulkan di restoran ini pengunjung bebas merokok di semua meja. Sialnya, untuk saya yang benci asap rokok, ada beberapa pengunjung restoran yang merokok di sekitar meja kami sehingga mengganggu kenyamanan saya dalam bersantap.Menu yang saya pesan saat itu adalah Steak Burger. Porsinya memuaskan, mashed potato yang disajikan sangat banyak. Yang menjadi masalah adalah entah kenapa lapisan luar burgernya hitam gosong, mungkin sengaja dibuat gosong atau itu kesalahan masak. Lapisan gosongnya memang tipis namun mempengaruhi keseluruhan rasa. Burgernya jadi terasa pahit gosong. Untuk sausnya saya suka.Masalah gosong itu rupanya hanya ada di Steak Burger yang saya pesan. Teman saya yang memesan tenderloin steak tidak memiliki masalah pada makanannya. Dagingnya empuk dan saosnya enak!Setelah makan, selanjutnya saya mencoba es krim coklatnya. Untuk rasanya sama seperti es krim yang biasa dijual di supermarket. Tidak istimewa.Saya akan kembali lagi untuk mencoba menu lainnya karena saya suka sausnya. Lain kali saya akan duduk di tempat yang jauh dari orang lain karena saya tidak mau menghirup asap rokok.
restoran dengan magnet yang tidak pernah luntur;restoran ini entah sudah berapa lama berdirinya, nenek, orang tua dan keluarga besar saya tidak pernah menolak ketika diajak untuk kesini. bukan makanan terenak yang pernah saya makan, tapi semua yang dihadirkan disini begitu pas, begitu melengkapi antara makanan, suasana dan tempatnya sehingga terasa sempurna.
Makanan Enak & Nyaman;Restoran lama di Bandung, pastry dan steak nya enak banget. Suasana nyaman karena ada taman kecil dan lokasi di tengah kota
Enak;Restaurant ini merupakan salah satu resto lama yang ter-favorit di bandung.suasananya menyenangkan dan makanannya enak sekali. Loving it!
Tempat nya asik;makanannya enak, porsinya lumayan banyak, suasananya juga enak, di tengah nya ada taman dan bergaya zaman dulu, pada waktu datang di kasih roti untuk makanan pembuka
High Quality;makanan yang tersaji di restoran ini mempunyai selera yang sangat tinggi,begitupun dengan kualitas makanannya yang sudah tidak diragukan lagi, restoran ini adalah restoran langganan keluarga saya,setiap kali ada waktu berkumpul bersama keluarga pasti menyempatkan waktu untuk makan malam di restaurant ini,makanan yang paling memikat hati saya adalah steak,karena ini beda dari steak yang lainnya, steak nya mempunyai ukuran yang cukup besar sekali,tetapi perpaduan dengan potatoes dan sayurannya cukup balance,selain dari makanannya,pelayanan nya pun sangat memuaskan sekali,apalagi,sempat ada salah satu waiter nya yang bernama alung,dia sangat ramah sekali,dan banyak membantu menunjukan arah petunjuk jalan kepada keluarga saya,dan itu salah satu nilai lebih untuk restaurant ini.pokonya saya dan keluarga tidak akan pernah puas untuk berkunjung ke restoran ini
Makanannya enak;Tempat parkirnya selalu penuh, apalagi malam minggu. Untuk itu bisa parkir di gedung dekat restoran. Pelayanan biasa saja, ketika datang tidak ada sambutan dari pelayan untuk dicarikan meja. Makanan dan minuman disajikan cukup lama. Tapi makanannya enak. Saya pesan lidah sapi dengan saus jamur, rasanya mantap.
Shashlik pertama ....;Mengunjungi Restoran: 29 Agustus 2014, makan malam ( sekitar jam 20.00). Konon resto ini didirikan sejak 1976 ( kalo tidak salah)....Pesanan saya : Shashlik satu tusuk, dengan kentang tumbuk. Rasanya sedap dengan saus BBQ yang menarik. Dagingnya mungkin domba, diselingi bawang bombay, paprika dan tomat panggang. Bakarannya lumayan kering. Harga: 65 rb ( belum pajak ). Pesanan keluarga yg lain: Steak lidah, lidahnya cukup empuk, saosnya gurih....trus nasi goreng dengan sosis ( lumayan porsinya, saya tidak mencoba) trus ada spaghetti ( mungkin Bolognaise), kalo spaghetti menurut saya tidak terlalu menonjol....Rekomendasi lain dari keluarga tapi tidak sempat kami pesan: Beef n Egg (sandwich)...Penutup: Pesan Orange Pastry...cukup enak..ada marmalade yg manis asam dengan kombinasi kismis....Direkomendasikan untuk datang ke tempat ini saat malam hari, selain tempatnya nyaman, udara masih cukup sejuk, kue kue khas Jerman bikinan Tizi juga diobral denga diskon 25% setelah jam 20.00...saya beli beberapa jenis kue ( namanya lupa, karena ditulis dengan nama Jerman), dan bolehlah rasanya....seingat saya, saya ambil kue dengan isian apel, isian strawberry atau cherry, trus ada Mississippi Mud Cake, yang cake cokelat rada pahit pahit cokelat gitu).. yang kalo dijual di cafe Jakarta harganya jauh lebih mahal. Semuanya setelah diskon jatuhnya sekitar 10-11 ribuan saja ...he he ...Ada musholla yang keliatannya lumayan bersih. Direkomendasikan kalo anda suka makanan Eropa dengan pengaruh Jerman. Per orang perkiraan sekitar 75-90 ribu ( tergantung menu yang anda pesan, kalo pesen steak + minuman yang rada mentereng ya di atas itu )...
steak terenak yg pernah saya makan;Awalnya saya mendengar resto ini dari kakak saya dan bilang bahwa steak di sini enak dengan porsi yg besar. Saya pun mengajak keluarga untuk berbuka puasa. Kami bertiga memesan tenderloin steak dengan baked potato, t-bone steak dengan potato puree dan burger steak dengan nasi. Ketika pesanan datang, saya kaget dengan ukuran steak yg besar ditambah dengan potato puree yg banyak dan sayuran. Saya takut tidak bisa menghabiskannya, namun....begitu sy makan gigitan pertama (medium well) saya langsung tidak berhenti melanjutkan ke gigitan berikutnya. Rasa sausnya enak dan tidak terlalu asin. Untuk tempat juga sangat nyaman karena resto tidak lgsg di pinggir jalan sehingga tidak bising dan bau kendaraan. Suasana restojuga nyaman, temaram, dan asri membuat pengunjung betah berlama-lama.
Kue-kue eropa klasik;Kue-kue klasiknya enak, ada cake roll, kue dengan nama panjang berbahasa jerman, roti-roti pastry yang membuat ngiler apalagi waktu datang pas buka puasa.Untuk makan malam, saat itu saya memesan tenderloin steak medium well yang empuk dan mix shasilik yang nendang banget rasanya. Minumnya teh lemon hangat dalam poci, tapi sayang porsinya kurang banyak hehehe.Suasana restorannya sangat nyaman dan asri. Karena tempat parkir yang terbatas, sebaiknya kalau ke sini pakai kendaraan umum saja.
Restaurant tua yang konsisten;Restaurant yang sudah berdiri puluhan tahun, terletak di dago setelah perempatan siliwangi-dipatiukur, belokan pertama di sebelah kiri. Sebagian besar menu terdiri dari makanan barat, dengan rasa yang konsisten. aneka macam soup, steak, saschlik. Suasana romantis dan khas mengundang banyak keluarga yang sudah menjadi pelanggan setia resto ini. Tersedia banyak meja-kursi, disusun mengelilingi taman yang berada di bagian tengah, sehingga Anda dapat datang beramai-ramai dengan keluarga maupun teman-teman.Di Tizi Anda juga bisa menemukan toko kue Tizi yang menjual aneka macam roti-kue khas jerman. Diskon 20-25% untuk pembelian di atas pk 20:00.
Semua pilihan menu nya enak;Steak yang menjadi menu favorit setiap kali ke tizi's, tapi nasi goreng dan pancakenya juga enak. Tizi's cocok banget buat dinner bareng keluarga. Keponakan-keponakan sampe ketagihan untuk dateng lagi, dan lagi ke Tizi's, karena makanannya enak-enak. Cuman kalo untuk weekend agak penuh, jadi agak susah untuk dapet tempat pilihan.
porsi besar, enak, dan romantis;resto di kidang pananjung ini wajib dikunjungi bagi penggemar makanan western. suasanyanya romantis tempo dulu, parkiran cukup luas. makanan yang wajib di coba : wiener snitzel, tongue with mushroom, spaghetti, pizza, and goulash soup. Air putih disini gratis, bisa refill dan dinginnya passss :)), dan biasnya kita disuguhi roti sebagai compliment sambil menunggu menu yang dipesan datang.
Tempat yg penuh dg nostalgia;Makanan dan minuman yg enak dg pelayanan yg cukup baik. Keep a good work Buddy. Keterbatasan Area Parkir merupakan problem Umum di Kota Besar. Agar disiapkan Vallet Parking saat ada event² tertentu.
romantis;tempatnya romantis, apalagi kalau datangnya malam hari. lokasinya agak ke dalem sih jd mungkin agak susah ditemukan..makanannya enak...
Steak...;wah saus steaknya mantaf banget ada bau2 wangi gosong2 gitu ( gw suka makanan yang berbau wangi gosong, tapi bukan gosong ^^) steak sirloinnya mantaf, es coklatnya maknyussss.... harga juga bersahabat, cuman susah aja dapet parkirnya satu org bawa mobil satu kenya kebiasaanya kwkwkwkwkw......
Rasa masakannya konsisten sejak dulu.;Nunggunya agak lama. Begitu hidangan muncul dan masuk ke mulut, lupa waktu menunggu. Steaknya enak. Kue-kue, roti Jermannya, juga enak.
Tempat Mengenang Masa Muda;Tizi tempat favorit untuk angkatan saya, smp sekitar tahun 1979 an deh. Disini lah selain makanan yang enak enak kgas eropa, tempatnya yang romantis.......wow.........nice
